binID,tc_subgenre,tc_year-premiere,tc_year-print,year_reference,count,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,Comédie,1683.2475728155339,1695.5795677799606,1693.8899803536347,1.0,0.003999950545027028,0.02112449016744347,0.0038789517563954513,0.04049837703623012,0.0014251129420457167,0.005821328488515099,0.004371244797779731,0.04461618034014696,0.005880138529906438,0.0016284815686314227,0.003259089993891612,0.006888230831255414,0.03471176342394539,0.01169251148249509,0.02928066500777526,0.01926751777556336,0.0087763396679491,0.0027878189410975676,0.023329012641035884,0.018438020413280364,0.01397536087355883,0.01754871431975778,0.008765788018708821,0.04547490794402952,0.005245712117541437,0.02131492215266182,0.004046789205480081,0.0220608375682537,0.02069315877800254,0.009241185369180348,0.005039370565922425,0.004115362738054334,0.019347574469373734,0.043385979387108836,0.005080224054251898,0.005767927755085375,0.0067239567664366265,0.002969991635315354,0.04336307678493656,0.007876986273377797,0.009112966492834381,0.006760740101154259,0.003521218483440079,0.0036488847219243625,0.052553031440734414,0.005666172538121115,0.016049999892287198,0.008828782041798391,0.06944434170546507,0.03433844130836103,0.006625341759137691,0.010177424260066714,0.015231936861984426,0.006915777580868718,0.018642197646894013,0.006976074962006874,0.014202315271360037,0.025191430993701563,0.07610588885291852,0.00629397995749288
0,Tragi-comédie,1666.494623655914,1647.6855670103093,1655.8917525773195,1.0,0.004148090618160813,0.020342962967557186,0.0015760194076443435,0.008977371278255339,0.0033588174343371713,0.021247570307543425,0.028182436779536787,0.03420172808987464,0.007937661876878326,0.004061323176663785,0.012296468311705716,0.005380222720682833,0.05486872908719115,0.007069345516610974,0.002047197335277341,0.02101700906671849,0.0005906159003867331,0.009235373481510952,0.01847402814037661,0.003119690247902811,0.04622143341465651,0.02626880668913564,0.018961596721433386,0.004001012961929497,0.014846498977746949,0.02178144368345548,0.007492304934528668,0.012518032048071618,0.10308483404652606,0.001986770759517743,0.005462680448078655,0.03406528900505638,0.013721950406526375,0.014147799788023468,0.016208191146093905,0.004938158325197845,0.024781454690035485,0.012611049856236279,0.02035987604981524,0.026626729964644377,0.00018704742830262492,0.008396636649370397,0.014402916979202115,0.053005813594682524,0.003040242510844735,0.010200753179919806,0.019455428066784002,0.013838196753439601,0.006349305455350332,0.004112850224437818,0.007258139895336122,0.0025325290204604874,0.052812296488539454,0.015564933599261997,0.0011623228335242545,0.03430397057139672,0.017549680359580867,0.01284716845962317,0.004473456846033084,0.020287735422384923
0,Tragédie,1687.6231003039513,1694.0224719101125,1691.521669341894,1.0,0.010692896507970456,0.07496879918252164,0.004390954881786791,0.002210971004877402,0.014172900044742353,0.019209828571825523,0.015738738732186182,0.01494180211141595,0.03454174043203388,0.018174648047514494,0.017540081443681774,0.07327275087479969,0.028632971777103056,0.0013427064177363103,0.0005616920534235411,0.021512554543986245,0.00036797174320089826,0.00867648494689974,0.04059566683899453,0.0011751536825273532,0.010312104210407335,0.017987862961452366,0.012845656474751551,0.0011339647011856348,0.03852771950965111,0.02240078175135465,0.030652545633535137,0.011302689413993946,0.011733238759563296,0.0003170134369630078,0.0035391114492084722,0.04293577993912916,0.006950530973668265,0.001124455012395755,0.01915994405699168,0.0016313490404254902,0.0066748138411777055,0.045012530189037094,0.005874792874300681,0.01729513897798661,0.00018253477776895987,0.01581147883017519,0.0055309944306603425,0.016649609766578394,0.001986252840938977,0.003966651075928744,0.02634343411062111,0.06015668348665822,0.00312958626951173,0.0013510819967055131,0.03865082943167139,0.0003935797384054581,0.026848486643013616,0.016283511863487247,0.0007753801709525824,0.0429065264740722,0.008195115001677246,0.004156675455959412,0.003889629537813231,0.012658621050993845
1,Comédie,1684.0271739130435,1696.29933481153,1694.5033259423503,1.0,0.0029437311740299855,0.026166538506628537,0.003491795058107764,0.034024592273639444,0.0013677178053671723,0.007842442841264785,0.007110961783825501,0.04716876945385521,0.004308760916692765,0.0013953700128886792,0.00371558681277743,0.005370855053239396,0.02657234902190615,0.014275982657623119,0.03471180977836176,0.027184820850244974,0.009849074775266132,0.002147886631597213,0.02022349287547904,0.01408015876735449,0.015013509183685306,0.015416799068591433,0.010978610435940775,0.03759592551549948,0.006032129865599087,0.03175893362971526,0.004831703636567533,0.021019900766317892,0.019254533676530634,0.009746560751023063,0.006092265873892376,0.002677259849351916,0.02074217864001404,0.043336611242239864,0.004388491528893399,0.009464829161239554,0.006405419746153513,0.0031855945276869683,0.037090729388715826,0.0053394666538142095,0.011835664774047494,0.00659843867545757,0.002498480695751767,0.005854367496578079,0.04805500480110814,0.007596233324271034,0.016499873224274937,0.01084823140363183,0.07366196661204204,0.03214687564512704,0.009478436212164166,0.010516805464395162,0.015486169037919193,0.008106073221685902,0.024275220504582442,0.0059595833622966676,0.0096810264520067,0.027461523902106905,0.06418985867120039,0.0049260163277310845
1,Tragi-comédie,1666.0,1647.2155688622754,1655.6766467065868,1.0,0.0060862255110087065,0.032713542868323855,0.0017460261007835717,0.004251517723117165,0.0036034975549645056,0.03787595182354869,0.032508690340734246,0.034620977661295745,0.005002162882502421,0.004908861918811393,0.011575828498823004,0.004614680796323253,0.04990754888684014,0.009924096943021503,0.001982779930348705,0.026013507257190063,0.0005301625613330469,0.004904101698315644,0.018309458363111333,0.0007033142128537131,0.03481856148306285,0.014021801191780672,0.025519267158038855,0.0018415111229356284,0.018825250827548972,0.02788511625915576,0.007395451571559486,0.008663142056008408,0.12084970943532014,0.0012536671608072913,0.008008306466477603,0.028978065147505123,0.013712486788455144,0.016261131662031237,0.013935446247158277,0.008800360966931344,0.03192701388506957,0.013052845477851025,0.021708514092087804,0.022369315339333045,0.00048195116042760235,0.008251537537583245,0.015952647371513688,0.060410727351136555,0.0016669145898767766,0.007235860486075595,0.00989909550579644,0.011159148694480316,0.005252019938885851,0.00596187177667507,0.00842521444271121,0.0019721995582968875,0.041597204722537265,0.015975377261803266,0.000741954521250132,0.0292711650758792,0.015035617465417131,0.009553132091128087,0.003918029552357145,0.015628433023799567
1,Tragédie,1687.8426573426573,1694.3194192377496,1691.7078039927405,1.0,0.009026414407198213,0.08056131345127528,0.004152994134967885,0.0014562000372641294,0.014484060327761769,0.02820713135047848,0.02121528126553461,0.01779427979087606,0.03363488101291611,0.017342656217337677,0.028797261486160148,0.06191755179512405,0.022493436105935658,0.001656504613066546,0.0005054264544877391,0.02988147849748016,0.0002982636466489638,0.007387085264803557,0.03818620777549919,0.0007759188008538372,0.01015845649752564,0.015039902132084247,0.01564179636738628,0.000764648336448179,0.03799432514410446,0.021034348044935227,0.02871768415850819,0.010278714808536368,0.012873211483041292,0.0002963893946625702,0.002551998397381849,0.034872258601302324,0.008357713437070879,0.0017040960791952972,0.012782849419997177,0.0020257544146253213,0.008637572602475921,0.043018529491332363,0.004274532617495668,0.012977479759571395,0.00012199668888079627,0.01199759367549099,0.0069122802990018665,0.020817711188910442,0.0011747813147099954,0.0036923320178618075,0.029049531775342963,0.057870159736305014,0.0031547332850494604,0.0013308030772903217,0.05588576129257448,0.0001963686554092606,0.027056024232214895,0.017545177213845048,0.001062716944098801,0.0356977990286447,0.006079010339679218,0.004575944829814586,0.0028972575179217488,0.009105409263602834
2,Comédie,1683.3387978142077,1695.6349557522124,1694.0774336283187,1.0,0.0033402731200788517,0.02765593726293387,0.0031243541888573115,0.02947507262526995,0.0017285791801102746,0.00940326358042892,0.0071026776658659595,0.04279189536015532,0.003615981109291132,0.0008497445089101565,0.0056244519433668785,0.0061346554445556875,0.023504848308076073,0.01426850404719373,0.028621458590708092,0.023691812351506334,0.01230923244583736,0.00250552370945863,0.024421780477090177,0.015300347988182165,0.01239528414876355,0.014063522897854227,0.01389307774225612,0.029155435334853357,0.008368883373478188,0.031267167371167616,0.0038296625207128432,0.02043151781854392,0.019712067534555774,0.008915997631378016,0.005242358923096433,0.002032440112261135,0.01961652731483254,0.04458846111581883,0.004849074502381913,0.01170292549803099,0.007805071509255202,0.0034192231250018677,0.040864400210563374,0.0067116769670962865,0.005311339662839214,0.007122819607252001,0.0028614228136205795,0.0055857483664377315,0.04885989713457445,0.0075117022027687925,0.018014701641678215,0.010186583916820782,0.09008171943847529,0.03295636674732421,0.01253845334797474,0.008229962845818737,0.01632427194504175,0.010572642683291871,0.023881294321665712,0.006490010377551626,0.009151389447346687,0.027298967087598602,0.05712934917060597,0.005556187681534137
2,Tragi-comédie,1666.2222222222222,1647.2228915662652,1655.7409638554218,1.0,0.005577582814670487,0.025712194773170948,0.0020675185296277683,0.006479221446010383,0.004657174098343844,0.03870459053560623,0.0342709304968306,0.03500519664153436,0.004826513593885608,0.0031377516039022627,0.021144444672410587,0.004894057478573412,0.03748431850498918,0.009545082184321511,0.0013125768053873336,0.02661852839107067,0.0022969541943772564,0.004649355991995288,0.017339603310827737,0.001312721748099286,0.03066145378755621,0.01586322148133525,0.029284792981234178,0.0016634176437081841,0.027477184762656995,0.02186822112792679,0.007325695282472444,0.007680073675765792,0.11070334120736487,0.0006757415004158141,0.007477773896069873,0.02697915286857034,0.01608169862103295,0.014033803331971014,0.009768849549547437,0.0034111880678546662,0.03456089442963609,0.013496074650999237,0.027132487071514777,0.023432605136504848,0.0005686340752363465,0.008421349705876815,0.012418377016664569,0.059913093701466025,0.0019122341149319187,0.004935618717653158,0.0164981416559745,0.013053238402739841,0.0028619048495884016,0.0057554997498133155,0.012361897087041409,0.0038494169802012292,0.039122771250910716,0.01707156761103169,0.0014921674425342243,0.03372569287379529,0.013675165692014638,0.011217052937987687,0.004234273681880446,0.020297913562885357
2,Tragédie,1687.541095890411,1694.03125,1691.3400735294117,1.0,0.008998289855649348,0.07229118215367987,0.0034354370857817675,0.0011065218074413294,0.014931650977780275,0.03768501598282754,0.022686724940850972,0.014043653148895127,0.026851266092202525,0.013756199077590028,0.03856250225796558,0.055128516840851176,0.017831876654596446,0.0013943242746743832,0.0005176443795039657,0.03349053328563895,0.00017050142005671878,0.005518857468533224,0.026104053002070093,0.0006592443279483417,0.006094204635512173,0.011964799004434557,0.0199057339866412,0.0008932274447361633,0.048126421135049655,0.027254157322275086,0.03193460681658255,0.010118396036739637,0.01356688403458542,0.00012688966899026294,0.003607854843533911,0.029547164228229856,0.008009401283207263,0.001401546353856033,0.010412907866170808,0.001855443313452922,0.009010710774691746,0.04982577089567869,0.004838916875364218,0.014203251684340114,0.00012904503341729275,0.0144656276749772,0.005791242453479603,0.020358458976751752,0.0013015348415263417,0.004999025523404032,0.028099200578419078,0.061861753295044127,0.0027131594636158186,0.002005288460706035,0.06151072177622313,0.0002754564041570984,0.024522242660009522,0.018708755648234404,0.0007407767780101977,0.031414205935474615,0.003794026018216467,0.003986666456345952,0.0036072277506998054,0.011853301032677423
3,Comédie,1684.0271739130435,1696.29933481153,1694.5033259423503,1.0,0.0038909830819939917,0.02712554707001629,0.004126934690197727,0.032655004896236725,0.001091638544219478,0.012415000622596317,0.006031375628690599,0.040383791827213605,0.0038919308219631616,0.0012183717743053679,0.00807510808928752,0.005167707019308623,0.018732103173656856,0.014240205691058399,0.037272315509053716,0.02527279326557486,0.006995458987506404,0.0019344530827080087,0.02022957025124009,0.015015586620045962,0.009943054196188362,0.011765871584906471,0.018018943190766936,0.024228305862043924,0.011146861862335915,0.04115850959453349,0.0032497658041870468,0.017086604760228004,0.01890818814050909,0.00807883458816539,0.004873792756432392,0.002283272221683507,0.019621059036968175,0.0522343711862083,0.004647479354229131,0.013650001915661262,0.007126759856776568,0.004205664312803898,0.038912142917710724,0.0071580839853994,0.004290773645470377,0.008479036814019677,0.0022285391058005097,0.005348502506669312,0.04504073928905151,0.00748112464142179,0.0191182310683421,0.013869239022830536,0.0790591822730047,0.036068804456798956,0.013137584106967897,0.010839908586360806,0.01508828831900352,0.008647202570711636,0.0257167316498484,0.005356551355503305,0.00791430849230173,0.029519142326130236,0.05050030141540245,0.008232360579748979
3,Tragi-comédie,1666.0,1647.2155688622754,1655.6766467065868,1.0,0.005769094423487498,0.02980594384984796,0.0025105965070900006,0.002692817076088876,0.004806254052002146,0.0495025234320828,0.03687893062389038,0.02667534277535917,0.005745416360875121,0.002802772036588375,0.0330044742507942,0.005075188989106908,0.033434395856189715,0.008679039912213964,0.002377526867430763,0.022539575844529612,0.0004331420402152033,0.006195908629260995,0.014517465451236918,0.000790480297608368,0.025332598793925475,0.012572920256115512,0.023838220311354286,0.0012728923417475323,0.027563460437041137,0.026727584952301486,0.008438677868094213,0.009400772106172217,0.11056084935097305,0.0009363676361013168,0.008816557712563528,0.019088727529792144,0.011353581018426716,0.016207720163983873,0.010595901391162208,0.004475687968971238,0.038100481514880165,0.01864798254446044,0.02443709048135194,0.018326780512264787,0.00036647981345962725,0.010009562733625674,0.0128777912311348,0.055154911403833745,0.003187535446216913,0.00786249205604236,0.01873414834875866,0.015012112153386924,0.004150783363228818,0.0036941330851185086,0.010336829742021955,0.004265128994138114,0.043891828508332814,0.023482685343600485,0.0005733597783961883,0.022153412638712774,0.008035632673013141,0.012950726160096763,0.004416826402826289,0.027911875956473382
3,Tragédie,1687.8426573426573,1694.3194192377496,1691.7078039927405,1.0,0.00845118078547345,0.07311726418865527,0.003800840952021039,0.001205831345959292,0.013788451577814033,0.057234697773213355,0.01952366779657649,0.0136848426795029,0.023016687088388287,0.014817747040326896,0.04983839426512652,0.048687086065855256,0.013831432123941504,0.0014363081368268932,0.0004938827197211905,0.02965735333182796,0.0002863650122590374,0.004433523382144939,0.023545371197211028,0.0011577090970019016,0.006870456776593268,0.010658474423014649,0.018101897694817747,0.000604709676652334,0.05448071130282153,0.025747096423029713,0.029105959316410246,0.007479841220206418,0.012437225599028654,0.00039075160383502007,0.003618327819105323,0.022389293111464603,0.006203931154509584,0.0012428507146111057,0.010424750436259697,0.002330604285068085,0.007143050218615263,0.0614274198496926,0.005815553224701141,0.009665707244929711,8.188740694091326e-05,0.015647651064570858,0.00435488628234589,0.01943299149013798,0.0009336667359666559,0.004035530743513357,0.02248930005524166,0.06361152516008031,0.003680362141639833,0.0017348571911667409,0.0628858851013562,0.00011076274328862728,0.023846141874242142,0.023243359684137224,0.0007980147901696148,0.028470483430745524,0.0043783887226669605,0.005334898843991369,0.0021423042142769302,0.01463985366830732
4,Comédie,1683.378205128205,1696.0206718346253,1694.3023255813953,1.0,0.003353611363390668,0.024333499989450297,0.002725050158914901,0.02428019682759341,0.0026749638863998266,0.014300886918999276,0.008783374588341138,0.04036318468377048,0.005019227324728282,0.0011670930133462088,0.010381941782104524,0.005758107651507615,0.015344453259257727,0.015070262946352437,0.03255822891982355,0.030406829691186146,0.007374888295923921,0.001913841620180408,0.01970507849964283,0.011448934449297546,0.012158160347885123,0.014483705475953856,0.021323316855436817,0.02958256031421018,0.010299652158824503,0.03917726174649029,0.004796090237219411,0.024275328615780748,0.017394305431467225,0.01164648154158293,0.006053474093454375,0.0035013487794416528,0.01471410577285859,0.038587854685058195,0.005490965247331705,0.010612429675655946,0.009118981438527135,0.005870875669307232,0.021126217901532626,0.005798358049270387,0.006022855345063764,0.012296338955619634,0.0022482579679392973,0.005627733624085853,0.03610007864683086,0.008962037222042087,0.04413967795382874,0.011292599251229921,0.07175599630208733,0.0340513281857429,0.01674836479123032,0.00903676983661873,0.015232186292480755,0.010739088018924703,0.03358967465043918,0.006598627975035694,0.008903379177932455,0.0332775623384582,0.04245534654973935,0.007946967007170014
4,Tragi-comédie,1665.7027027027027,1647.2565789473683,1655.421052631579,1.0,0.008362044813069276,0.025013650026096845,0.003599686274372311,0.004280979969187796,0.004734407403720885,0.04438485252355137,0.04442877321008025,0.020241150912457317,0.005010299087153241,0.005464101202684554,0.03718332638487012,0.004705151022349227,0.027790034172732205,0.010024034253102457,0.0017750371367035941,0.023911383587233298,0.00028468608639259043,0.004207604357646122,0.010131284319159878,0.0009246613817561171,0.03556167254070051,0.019860308559139065,0.01816117074703154,0.0012631584560752504,0.022314800979101934,0.01739838761638216,0.006168318472937443,0.010924008003495864,0.09423249777781369,0.006393049884243588,0.00417688849277498,0.03508414655233588,0.006892837391279022,0.02099035710669938,0.018661465068600717,0.002266787497216721,0.03049217846549784,0.013596580160528593,0.01197016516758648,0.01903751650995328,0.0003224964543299992,0.019346234575923743,0.011806704638736024,0.054651394764731846,0.0034958709280360936,0.010600305585019001,0.04565069838556499,0.012453001151561505,0.004971699887224924,0.006410274545987171,0.01333202572694259,0.0029266665468298154,0.03358921532184893,0.021567338246123977,0.0014582881491313814,0.03216184520931435,0.007750667509609753,0.014557473479824756,0.0013692054115505181,0.019675149907995265
4,Tragédie,1687.2509803921569,1693.378947368421,1690.802105263158,1.0,0.007344683902650486,0.04982030978491992,0.0035243422859672167,0.0022035482399287826,0.016214737968103854,0.08171887593411083,0.019329671617572847,0.010736124609110866,0.019349594835589793,0.013304019592632232,0.04789455565626525,0.040382498736851596,0.010157848856275903,0.001656145108361655,0.00080718993419649,0.02102951404324515,0.00039923916995396173,0.007323741604371086,0.023561127607307455,0.0006498681054224124,0.008483762759967909,0.009464113604047314,0.012504117452188011,0.0009454985782640618,0.05725557308422773,0.01708410855583857,0.02719463501108201,0.007401625102929779,0.012304309527738429,0.0006134348001051577,0.0034468875388527806,0.020679943447526602,0.005277541915864353,0.001991826261150647,0.008016467177714268,0.0016551453328113445,0.0055313639859492746,0.0854084424680389,0.0068259944955205995,0.00653248894730396,0.0002206949821851247,0.018541589954171014,0.003631530781350003,0.017709991058092584,0.001879358674364727,0.00324483917473823,0.02299172788274392,0.048237566358456115,0.001955738123427063,0.0016280840991018699,0.04807899259953889,0.00021886947795761566,0.03021754869911479,0.057930800830215255,0.0007192424483649884,0.03164341912168296,0.006876616505726048,0.005852533471038758,0.0023393507540373027,0.02005658736373302
