nondirect	 ¶ IV ¶ En sortant du Palais de Justice, la comtesse de Pommeuse était rentrée chez elle directement et elle y était rentrée seule.
nondirect	 ¶ Elle n'avait pas voulu que Maxime de Chalandrey l'accompagnât, quoiqu'il eût beaucoup insisté pour la reconduire, et ils s'étaient séparés à la porte du cabinet du juge.
nondirect	 ¶ Elle supposait, non sans motif, qu'on allait la surveiller, et elle tenait à ne compromettre personne.
nondirect	 ¶ Peut-être aussi gardait-elle rancune à Maxime qui l'avait assez mal secondée devant le juge.
nondirect	 Elle comptait sur Maxime pour confondre le chef des assassins, et Maxime, qui ne l'avait pas reconnu, s'était borné à reprocher violemment au banquier Maubert de calomnier Lucien Croze.
nondirect	 ¶ Maxime était cependant plus excusable qu'elle qui n'avait pas eu assez d'énergie pour persister dans sa première déclaration contre un scélérat qui l'avait épargnée après le crime du pavillon.
nondirect	 ¶ L'affreux Maubert devait à la faiblesse de la pauvre comtesse d'avoir pu se retirer librement, alors que le magistrat qui l'interrogeait aurait dû l'envoyer tout droit au dépôt de la préfecture.
nondirect	 ¶ Il se pouvait qu'il ne perdît rien pour attendre, mais il était encore en état de nuire et de se venger de Lucien qui lui avait valu d'être appelé devant la justice.
nondirect	 ¶ Il aurait mieux fait de s'en prendre à lui-même qui s'était mal à propos avisé de le chasser et de le dénoncer pour complaire à Tévenec, dont les imprudences n'avaient pas peu contribué à le mettre dans l'embarras.
nondirect	 ¶ Mais les coquins ne raisonnent pas toujours juste.
nondirect	 ¶ Madame de Pommeuse était fondée à trembler pour le généreux garçon qu'elle aimait, qui l'aimait et qui était venu la délivrer rue Gazan.
nondirect	 ¶ Ce n'était pas sa faute, à lui, si Pigache et ses agents avaient envahi la maison avant que la comtesse eût le temps de fuir.
nondirect	 ¶ Elle aspirait à le revoir et elle n'osait pas aller rue des Dames, de peur d'être suivie.
nondirect	 ¶ Elle n'osait plus rien.
nondirect	 ¶ Elle se croyait perdue, alors qu'elle aurait dû se féliciter du résultat de son entrevue avec le juge d'instruction, puisque ce magistrat la mettait hors de cause dans l'affaire du crime du pavillon, et cela après avoir entendu sa confession complète.
nondirect	 ¶ Il semblait même disposé à ne pas s'occuper de ce frère contumace dont elle avait avoué la présence à Paris.
nondirect	 ¶ De sorte que, par le fait, la situation d'Octavie de Pommeuse, née Grelin, était plus nette et moins inquiétante, depuis qu'elle avait comparu devant la justice.
nondirect	 ¶ Elle n'avait plus rien à cacher, pas même l'origine de sa fortune, puisqu'elle était décidée à se dépouiller d'un bien mal acquis par son père.
nondirect	 ¶ Et, malgré tout, elle était la plus malheureuse des femmes.
nondirect	 ¶ Le passé l'accablait, l'avenir l'effrayait, et le présent n'était qu'un supplice.
nondirect	 ¶ Elle avait eu, en arrivant à son hôtel, le crève-cœur de s'apercevoir que ses gens la soupçonnaient.
nondirect	 ¶ Julie Granger s'était sincèrement réjouie de la revoir ; mais Julie Granger s'était abstenue de la questionner et la comtesse n'avait pas eu le courage de lui raconter son aventure.
nondirect	 ¶ La comtesse s'était enfermée dans sa chambre et elle y avait passé une nuit horrible, une nuit d'insomnie et de cauchemars, une de ces nuits qui vieillissent une femme en quelques heures.
nondirect	 ¶ Le matin seulement elle avait pu prendre un peu de repos ; elle se leva très tard et elle s'habilla lentement, comme on s'habille quand on n'attend rien de bon de la journée qui commence.
nondirect	 ¶ Et elle n'eut qu'à se regarder dans une glace pour constater que son charmant visage se ressentait cruellement des fatigues et des émotions de la veille.
directspeech	 ¶ -- Lucien ne m'aimera plus
nondirect	, murmura-t-elle.
nondirect	 ¶ Au fond, elle espérait bien que l'amour de ce brave et généreux garçon survivrait à cette nouvelle épreuve ; mais, dans la situation d'esprit où elle était, elle ne prévoyait que des malheurs.
nondirect	 ¶ Elle s'étonnait qu'il ne fût pas encore venu la rassurer et elle se demandait si le juge, se ravisant, n'avait pas fait appeler, pour l'interroger aussi, Lucien Croze, que M. Pigache avait pris sur lui de laisser en liberté, après l'avoir presque arrêté dans la maison de la rue Gazan.
nondirect	 ¶ Et elle n'avait là personne à qui parler de ses inquiétudes.
nondirect	 ¶ Julie Granger, après l'avoir revue, s'était empressée de regagner les hauteurs de la rue du Rocher, et la pauvre comtesse ne pouvait pas confier ses chagrins à sa femme de chambre.
nondirect	 ¶ C'est le supplice des riches d'être entourés de serviteurs indifférents ou suspects qui ne s'associent pas à leurs douleurs et qui ne songent qu'à surprendre leurs secrets.
nondirect	 ¶ Madame de Pommeuse ne se sentait pas le courage de rester dans cette incertitude qui la tuait, et après avoir longtemps hésité, elle résolut d'écrire à Odette, pour lui demander des nouvelles de Lucien.
nondirect	 ¶ Lucien avait dû raconter à sa sœur, sinon tout ce qui s'était passé, du moins une partie de ses aventures, et s'il lui avait dit qu'il s'était fiancé à la comtesse, Odette ne manquerait pas de répondre.
nondirect	 ¶ Peut-être même viendrait-elle à l'hôtel de l'avenue Marceau.
nondirect	 ¶ Et entre la jeune veuve et la jeune fille, l'accord serait bientôt fait.
nondirect	 ¶ Il ne s'agissait que de trouver quelqu'un de sûr pour porter la lettre qui n'arriverait pas assez vite par la poste, et madame de Pommeuse, qui se défiait maintenant de tous ses domestiques, pensa que le mieux serait d'envoyer tout simplement un commissionnaire en lui recommandant d'attendre la réponse.
nondirect	 ¶ La question était de savoir si ce messager médaillé trouverait mademoiselle Croze chez elle.
nondirect	 ¶ Assurément, elle ne travaillait plus au portrait de Maxime de Chalandrey, qu'un accident avait mis dans l'impossibilité de poser, depuis bien des jours.
nondirect	 ¶ Avait-elle repris la copie qu'elle exécutait au musée du Louvre ?
nondirect	 ¶ Madame de Pommeuse en était aux conjectures, mais pour se rappeler au souvenir d'Odette, elle n'avait pas le choix des moyens.
nondirect	 ¶ Elle écrivit donc, et elle y mit du temps, car la rédaction de ce billet ne laissait pas que de l'embarrasser, dans l'ignorance où elle était des intentions de la sœur, et même de celles du frère, car elle ne comptait plus qu'à demi sur les serments des hommes.
nondirect	 ¶ Elle en vint à bout cependant et vers trois heures, elle se décida à se mettre en quête elle-même du commissionnaire qu'elle voulait charger de la lettre.
nondirect	 ¶ Ce dérangement aurait pour effet d'empêcher ses gens de commenter sa façon de correspondre, et pour la réponse, elle donnerait à son messager l'ordre de la lui rapporter à un endroit désigné sur la place de l'Étoile, par exemple, à quatre heures et demie.
nondirect	 ¶ En attendant, la comtesse se proposait de passer chez son notaire, afin de s'entendre avec lui sur l'emploi qu'elle voulait faire de sa fortune... cette fortune qui lui venait de son père et qui lui pesait comme un remords.
nondirect	 ¶ Elle jugeait les sentiments de Lucien Croze d'après les siens, et elle ne doutait pas qu'il ne l'approuvât de préférer la pauvreté à la richesse venue d'une source impure.
nondirect	 ¶ Après avoir dit à sa femme de chambre qu'elle ne rentrerait qu'à l'heure du dîner, elle sortit de son hôtel et elle s'achemina vers l'angle de l'avenue Marceau où elle pensait trouver l'homme qu'elle cherchait.
nondirect	 ¶ Elle n'avait pas fait vingt pas qu'elle croisa une voiture de place qui venait en sens inverse et qui s'arrêta, aussitôt après l'avoir dépassée.
nondirect	 ¶ Madame de Pommeuse se retourna instinctivement et fut très étonnée de voir dans ce fiacre Maxime de Chalandrey.
nondirect	 ¶ Elle aurait certainement préféré voir Lucien Croze, mais Maxime n'était pas un ennemi et il apportait peut-être des nouvelles de la rue des Dames.
nondirect	 ¶ Elle l'attendit de pied ferme, quoique cette apparition l'eût beaucoup troublée.
directspeech	 ¶ -- J'allais chez vous
nondirect	, lui dit Maxime, en l'abordant.
directspeech	 ¶ -- Vous auriez pu venir plus tôt
nondirect	, murmura la comtesse.
directspeech	 ¶ -- Vous me l'aviez presque défendu, et vous ne me reprocheriez pas d'avoir tardé, si vous saviez à quoi j'ai employé mon temps.
directspeech	 ¶ -- Vous n'avez pas de compte à me rendre. Dites-moi seulement pourquoi vous venez maintenant.
directspeech	 Dites-moi seulement pourquoi vous venez maintenant.
directspeech	 ¶ -- Pour vous remettre une lettre.
directspeech	 ¶ -- De votre ami, Lucien ?... donnez... donnez vite !
directspeech	... donnez... donnez vite !
directspeech	 ¶ -- La lettre n'est pas de Lucien.
directspeech	 ¶ -- De qui donc, alors ?
directspeech	 ¶ -- La voici
nondirect	, dit Maxime en présentant à la comtesse le pli cacheté qu'il avait retiré du portefeuille.
directspeech	 Elle est à votre adresse. Reconnaissez-vous l'écriture ?
directspeech	 Reconnaissez-vous l'écriture ?
nondirect	 ¶ Madame de Pommeuse pâlit en la regardant.
directspeech	 ¶ -- Oui... je vois que vous la reconnaissez... je ne m'étais pas trompé... maintenant, lisez la lettre.
nondirect	 ¶ La comtesse la décacheta d'une main fiévreuse et la lut d'un coup d'œil.
directspeech	 ¶ -- Enfin !
directspeech	 murmura-t-elle, je n'ai plus à trembler pour lui. Il m'annonce qu'il va quitter Paris, ce soir, et qu'il ne reviendra jamais en France.
directspeech	 Il m'annonce qu'il va quitter Paris, ce soir, et qu'il ne reviendra jamais en France.
directspeech	 ¶ -- De qui parlez-vous ?
nondirect	 demanda Maxime.
directspeech	 ¶ -- Vous le savez bien.
directspeech	 ¶ -- Je le devine peut-être... mais j'attends que vous me l'appreniez.
directspeech	 ¶ -- Si vous ne le savez pas, comment se fait-il que vous m'apportiez cette lettre ? ce n'est donc pas lui qui vous l'a remise ?
directspeech	 ce n'est donc pas lui qui vous l'a remise ?
directspeech	 ¶ -- Lui... c'est votre frère, n'est-ce pas ?
directspeech	 ¶ -- Oui... et vous devriez vous réjouir avec moi, car il m'apprend que demain, il sera en Angleterre. Il avait manqué à la promesse qu'il m'avait faite dans le pavillon... il était resté à Paris sous un faux nom, mais il a compris qu'il allait se perdre... c'est un miracle qu'on ne l'ait pas arrêté... et il s'est décidé à retourner en Amérique.
directspeech	 Il avait manqué à la promesse qu'il m'avait faite dans le pavillon... il était resté à Paris sous un faux nom, mais il a compris qu'il allait se perdre... c'est un miracle qu'on ne l'ait pas arrêté... et il s'est décidé à retourner en Amérique.
directspeech	 ¶ -- Il aurait mieux fait de partir hier.
directspeech	 ¶ -- Il aurait dû partir, le jour de mon entrevue avec lui. Il a joué, le malheureux, avec l'argent que je lui ai donné... il a gagné... beaucoup gagné, m'écrit-il... puis, il s'est aperçu qu'on le soupçonnait... et il s'est décidé à se mettre à l'abri... Dieu soit loué ! je n'aurai pas la douleur de le voir sur le banc d'infamie... et puisqu'il se repent, il s'amendera peut-être... il est encore jeune... et à l'étranger, il rachètera son passé.
directspeech	 Il a joué, le malheureux, avec l'argent que je lui ai donné... il a gagné... beaucoup gagné, m'écrit-il... puis, il s'est aperçu qu'on le soupçonnait... et il s'est décidé à se mettre à l'abri... Dieu soit loué ! je n'aurai pas la douleur de le voir sur le banc d'infamie... et puisqu'il se repent, il s'amendera peut-être... il est encore jeune... et à l'étranger, il rachètera son passé.
directspeech	 je n'aurai pas la douleur de le voir sur le banc d'infamie... et puisqu'il se repent, il s'amendera peut-être... il est encore jeune... et à l'étranger, il rachètera son passé.
directspeech	 ¶ -- Il n'est plus temps.
directspeech	 ¶ -- Pourquoi ?
directspeech	 ¶ -- Il l'a expié, son passé.
directspeech	 ¶ -- Que voulez-vous dire ?... serait-il tombé entre les mains des agents qui le cherchaient ?
directspeech	... serait-il tombé entre les mains des agents qui le cherchaient ?
directspeech	 ¶ -- Il est mort !
nondirect	 répondit brusquement Chalandrey.
directspeech	 ¶ -- Mort !
nondirect	 murmura la comtesse, suffoquée par l'émotion.
directspeech	 ¶ -- De mort violente. Ne devait-il pas finir ainsi ?
directspeech	 Ne devait-il pas finir ainsi ?
directspeech	 ¶ -- Il s'est tué, le malheureux !
nondirect	 ¶ Chalandrey fit signe que non.
directspeech	 ¶ -- Ah ! Je vous comprends !... ils l'ont assassiné.
directspeech	 Je vous comprends !... ils l'ont assassiné.
directspeech	... ils l'ont assassiné.
directspeech	 ¶ -- De qui parlez-vous ?
directspeech	 ¶ -- Des bandits du pavillon.
directspeech	 ¶ -- Ils ne se sont jamais occupés de votre frère... ils ne le connaissaient pas...
directspeech	 ¶ -- Tévenec le connaissait... Tévenec le haïssait... Tévenec savait qu'il était revenu à Paris et il m'avait menacée de le dénoncer...
directspeech	 ¶ -- Pour vous effrayer, sans doute, car il n'avait aucun intérêt à le supprimer... Au contraire. ¶ » Votre frère n'a pas été assassiné... votre frère ne s'est pas suicidé... Votre frère a été tué en duel.
directspeech	 Votre frère n'a pas été assassiné... votre frère ne s'est pas suicidé... Votre frère a été tué en duel.
directspeech	 ¶ -- En duel !
directspeech	 ¶ -- Oui... d'un coup d'épée dans la poitrine. Ne pensez-vous pas qu'il ne pouvait rien lui arriver de plus heureux ?
directspeech	 Ne pensez-vous pas qu'il ne pouvait rien lui arriver de plus heureux ?
directspeech	 ¶ -- C'était mon frère !
directspeech	 ¶ -- Pleurez-le, si vous voulez, mais ne le regrettez pas, dit presque durement Chalandrey. S'il vivait, vous l'auriez vu sur le banc des accusés... à la cour d'assises...
directspeech	 S'il vivait, vous l'auriez vu sur le banc des accusés... à la cour d'assises...
directspeech	 ¶ -- Non, puisqu'il allait partir.
directspeech	 ¶ -- Il serait revenu... il s'était résigné à s'éloigner, parce qu'il craignait d'être signalé à la police. Mais il aurait reparu... ses pareils ne peuvent vivre qu'à Paris... et il aurait fini au bagne... ne vaut-il pas mieux qu'il soit tombé, l'épée à la main, comme un galant homme ?... Il s'est bravement battu et il a eu l'honneur d'avoir pour adversaire un ancien officier supérieur.
directspeech	 Mais il aurait reparu... ses pareils ne peuvent vivre qu'à Paris... et il aurait fini au bagne... ne vaut-il pas mieux qu'il soit tombé, l'épée à la main, comme un galant homme ?... Il s'est bravement battu et il a eu l'honneur d'avoir pour adversaire un ancien officier supérieur.
directspeech	... Il s'est bravement battu et il a eu l'honneur d'avoir pour adversaire un ancien officier supérieur.
directspeech	 ¶ -- Et... cet adversaire sait que je suis la sœur de...
directspeech	 ¶ -- Il ne le savait pas quand l'affaire s'est engagée.
directspeech	 ¶ -- Mais il le sait maintenant ?
directspeech	 ¶ -- Il l'a appris en lisant votre nom sur cette lettre...
directspeech	 ¶ -- Et il vous a chargé de me la remettre.
directspeech	 ¶ -- Il vous l'aurait remise lui-même s'il n'était pas blessé.
directspeech	 ¶ -- Vous avez donc assisté au combat ?
directspeech	 ¶ -- Non. Il était terminé quand je suis arrivé.
directspeech	 Il était terminé quand je suis arrivé.
directspeech	 ¶ -- Et vous avez reconnu mon malheureux frère...
directspeech	 ¶ -- Il était mort quand je l'ai reconnu. Je l'avais si mal vu dans le pavillon que, depuis, je me suis trouvé plusieurs fois en contact avec lui, sans me douter que c'était l'homme qui, sous mes yeux, avait reçu de l'argent de votre main.
directspeech	 Je l'avais si mal vu dans le pavillon que, depuis, je me suis trouvé plusieurs fois en contact avec lui, sans me douter que c'était l'homme qui, sous mes yeux, avait reçu de l'argent de votre main.
nondirect	 ¶ »
nondirect	 Il était au bois de Boulogne, le jour où je vous y ai rencontrée.
directspeech	 ¶ -- Ne vous l'ai-je pas dit, qu'il y était ?
directspeech	 ¶ -- C'est vrai... il y était à cheval... il m'a salué... et je l'ai pris pour ce qu'il prétendait être... pour un Américain, récemment arrivé en France, qui s'était fait recevoir à mon cercle, où il jouait très gros jeu et qui m'a gagné beaucoup d'argent... il faut dire qu'après son entrevue avec vous, il avait coupé sa barbe et qu'il était méconnaissable.
directspeech	 ¶ -- Je ne m'y étais pas trompée... et je ne m'explique pas que vous l'ayez reconnu mort... vous qui ne l'aviez pas reconnu vivant.
directspeech	 ¶ -- Quand on m'a montré son cadavre, je venais de lire votre adresse sur la lettre... c'était un trait de lumière... la mémoire m'est revenue, tout à coup... et j'ai compris...
directspeech	 ¶ -- Moi, je ne comprends pas encore
nondirect	, dit amèrement la comtesse.
directspeech	 ¶ -- C'est cependant très simple. Avec la somme que vous lui avez donnée pour partir, votre frère a fait peau neuve. Il est allé se loger au Grand-Hôtel, sous le faux nom de William Atkins.
directspeech	 Avec la somme que vous lui avez donnée pour partir, votre frère a fait peau neuve. Il est allé se loger au Grand-Hôtel, sous le faux nom de William Atkins.
directspeech	 Il est allé se loger au Grand-Hôtel, sous le faux nom de William Atkins.
nondirect	 ¶ »
nondirect	 Il a réussi à s'introduire au cercle et le jeu lui a réussi.
nondirect	 Il était en passe d'y faire fortune et personne ne se doutait qu'il eût été jadis condamné par contumace. ¶ »
nondirect	 Ce n'est pas cet antécédent judiciaire qui l'a perdu.
nondirect	 Son adversaire ignorait qu'il eût été poursuivi et jugé pour un faux.
nondirect	 S'il l'avait su, il ne se serait peut-être pas battu avec lui.
directspeech	 ¶ -- Apprenez-moi donc quelle a été la cause du duel ?
directspeech	 ¶ -- Un autre méfait, imputable à votre frère.
directspeech	 ¶ -- Quel méfait ?
directspeech	 ¶ -- Il y a dix ans, votre frère a tué un homme... un proche parent de l'homme tué cherchait le meurtrier qui était resté un inconnu... il a acquis la certitude que ce meurtrier, c'était le soi-disant Américain et il l'a forcé à se battre...
directspeech	 ¶ -- Une vengeance, alors...
directspeech	 ¶ -- Une vengeance légitime. Votre frère n'a pas nié... et s'il a succombé, c'est que Dieu est juste... celui qui a frappé par l'épée périra par l'épée. ¶ » Le combat a été loyal, je l'atteste. Je n'y étais pas, mais je connais assez l'adversaire pour répondre de lui... comme je répondrais de moi-même. ¶ » Si je vous le nommais, vous ne douteriez pas un seul instant de son honorabilité.
directspeech	 Votre frère n'a pas nié... et s'il a succombé, c'est que Dieu est juste... celui qui a frappé par l'épée périra par l'épée. ¶ » Le combat a été loyal, je l'atteste. Je n'y étais pas, mais je connais assez l'adversaire pour répondre de lui... comme je répondrais de moi-même. ¶ » Si je vous le nommais, vous ne douteriez pas un seul instant de son honorabilité.
directspeech	 Le combat a été loyal, je l'atteste. Je n'y étais pas, mais je connais assez l'adversaire pour répondre de lui... comme je répondrais de moi-même. ¶ » Si je vous le nommais, vous ne douteriez pas un seul instant de son honorabilité.
directspeech	 Je n'y étais pas, mais je connais assez l'adversaire pour répondre de lui... comme je répondrais de moi-même. ¶ » Si je vous le nommais, vous ne douteriez pas un seul instant de son honorabilité.
directspeech	 Si je vous le nommais, vous ne douteriez pas un seul instant de son honorabilité.
directspeech	 ¶ -- Je le connais donc ?
directspeech	 ¶ -- Oui... et s'il avait su avoir à faire au frère de madame de Pommeuse, je crois bien qu'il n'aurait pas provoqué M. Atkins.
directspeech	 ¶ -- Nommez-le moi !
directspeech	 ¶ -- À quoi bon ?... vous êtes destinée à le revoir. Mieux vaut que vous ignoriez ce qu'il a fait.
directspeech	... vous êtes destinée à le revoir. Mieux vaut que vous ignoriez ce qu'il a fait.
directspeech	 Mieux vaut que vous ignoriez ce qu'il a fait.
directspeech	 ¶ -- Dites-moi au moins qui mon frère avait tué.
directspeech	 ¶ -- Si je vous le disais, vous ne me croiriez pas...
directspeech	 ¶ -- Si vous ne me le dites pas, je croirai que rien de ce que vous venez de me raconter n'est vrai... je croirai que mon frère a été assassiné... je croirai que vous vous êtes allié à mes ennemis.
directspeech	 ¶ -- Il faudrait que vous eussiez perdu l'esprit. C'est déjà trop que vous me soupçonniez de mentir. Sachez donc ce que j'aurais voulu vous cacher. ¶ » L'homme que votre frère a tué, il y a dix ans, était officier et s'appelait Roger de Chalandrey. ¶ » Je suis son fils.
directspeech	 C'est déjà trop que vous me soupçonniez de mentir. Sachez donc ce que j'aurais voulu vous cacher. ¶ » L'homme que votre frère a tué, il y a dix ans, était officier et s'appelait Roger de Chalandrey. ¶ » Je suis son fils.
directspeech	 Sachez donc ce que j'aurais voulu vous cacher. ¶ » L'homme que votre frère a tué, il y a dix ans, était officier et s'appelait Roger de Chalandrey. ¶ » Je suis son fils.
directspeech	 L'homme que votre frère a tué, il y a dix ans, était officier et s'appelait Roger de Chalandrey. ¶ » Je suis son fils.
directspeech	 Je suis son fils.
directspeech	 ¶ -- Ah !
directspeech	 s'écria la comtesse, je comprends maintenant... c'est vous qui avez vengé votre père... c'est vous qui...
directspeech	 ¶ -- Non, madame
nondirect	, interrompit Maxime.
directspeech	 Je l'aurais vengé si j'avais pu. Je cherchais son meurtrier... j'étais sur sa trace et si je m'étais trouvé face à face avec lui, je ne l'aurais pas épargné. Quelqu'un m'a devancé...
directspeech	 Je cherchais son meurtrier... j'étais sur sa trace et si je m'étais trouvé face à face avec lui, je ne l'aurais pas épargné. Quelqu'un m'a devancé...
directspeech	 Quelqu'un m'a devancé...
directspeech	 ¶ -- Votre oncle !
directspeech	 ¶ -- Oui... le commandant Pierre d'Argental a exposé sa vie pour venger son beau-frère et peu s'en est fallu qu'il ne la perdît, car il a été sérieusement blessé. ¶ » Je ne voulais pas le quitter, mais quand j'ai vu votre nom sur cette lettre...
